texlive-germbib-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-germbib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-germkorr-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-germkorr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-geschichtsfrkl-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-geschichtsfrkl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-getfiledate-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-getfiledate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-getitems-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-getitems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-getmap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-getoptk-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-getoptk,,,,,,,,,,Unspecified,,,,,,,,,,,,,,,,,,,
texlive-gfnotation-doc,,,,,,,,,,Unspecified,,,,,,,,,,,,,,,,,,,
texlive-gfnotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsartemisia-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsartemisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsbaskerville-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsbaskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsbodoni-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsbodoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfscomplutum-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfscomplutum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsdidot-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsdidot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsneohellenic-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsneohellenic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsneohellenicmath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsporson-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfsporson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfssolomos-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gfssolomos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ghab-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ghab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ghsystem-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ghsystem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gillcm-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gillcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gillius-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gillius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gincltex-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gincltex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ginpenc-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-ginpenc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gitfile-info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gitinfo-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gitinfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gitinfo2-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gitinfo2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gitlog-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gitlog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gloss-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gloss-occitan-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gloss-occitan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gloss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-danish-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-danish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-dutch-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-dutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-english-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-english,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-extra-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-extra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-finnish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-french-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-german-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-irish-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-irish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-italian-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-magyar-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-magyar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-polish-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-polish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-portuges-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-portuges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-serbian-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-serbian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-spanish-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glossaries-spanish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-glyphlist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmdoc-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmdoc-enhance-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmdoc-enhance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmdoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmiflink-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmiflink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmp-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmutils-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmutils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmverb-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmverse-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gmverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gnu-freefont-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gnu-freefont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gnuplottex-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gnuplottex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-go-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gobble-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gobble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gofonts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gost-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gothic-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gothic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gotoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gradientframe-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gradientframe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gradstudentresume-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gradstudentresume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grafcet-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grafcet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graph35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphbox-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphics-cfg-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphics-cfg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphics-def,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphics-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphics-pln-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphics-pln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphicx-psmin-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphicx-psmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphicxbox-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphicxbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphicxpsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphviz-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-graphviz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grayhints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greek-fontenc-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greek-fontenc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greek-inputenc-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greek-inputenc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greekdates-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greekdates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greektex-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greektex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greektonoi-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greektonoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greenpoint-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-greenpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gregoriotex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grfpaste-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grfpaste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grid-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grid-system-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grid-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gridset-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gridset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grotesq-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grotesq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grundgesetze-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-grundgesetze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gsemthesis-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gsemthesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gsftopk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gtl-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gtl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gtrcrd-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gtrcrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gtrlib-largetrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gu-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-guide-to-latex-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-guitar-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-guitar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-guitarchordschemes-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-guitarchordschemes,,,,,,,,,, linear algebra, Fourier transforms,signal and image processing, ODE solvers, and more.SciPy depends on NumPy, which provides convenient and fast N-dimensional array manipulation.SciPy is built to work with NumPy arrays, and provides many user-friendly and efficient numerical routinessuch as routines for numerical integration and optimization.Together, they run on all popular operating systems, are quick to install, and are free of charge.NumPy and SciPy are easy to use, but powerful enough to be depended upon by some of the world's leading scientists and engineers.If you need to manipulate numbers on a computer and display or publish the results," give SciPy a try!""",https://www.scipy.org,Unspecified,,,,,,
texlive-guitlogo-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-guitlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gustlib-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gustlib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gustprog-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gzt-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-gzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-h2020proposal-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-h2020proposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hackthefootline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hacm-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hacm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hagenberg-thesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-halloweenmath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-handin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-handout-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-handout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hang-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hanging-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hanging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hanoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-happy4th-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-har2nat-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-har2nat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hardwrap-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hardwrap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harmony-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harmony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harnon-cv-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harnon-cv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harpoon-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harpoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harvard-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harvard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harveyballs-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harveyballs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harvmac-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-harvmac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hatching-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hatching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hausarbeit-jura-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hausarbeit-jura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-havannah-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-havannah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hc-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-he-she-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-he-she,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hecthese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-helvetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hep-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hepnames-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hepnames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hepparticles-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hepparticles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hepthesis-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hepthesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hepunits-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hepunits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-here-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-heuristica-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-heuristica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hexgame-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hexgame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hf-tikz-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hf-tikz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hfbright-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hfbright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hfoldsty-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hfoldsty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hhtensor-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hhtensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-histogr-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-histogr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-historische-zeitschrift-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-historische-zeitschrift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hitec-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hitec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hithesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hletter-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hletter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hlist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hobby-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hobby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hobete-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hook-pre-commit-pkg-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-horoscop-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-horoscop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hpsdiss-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hpsdiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hrefhide-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hrefhide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hrlatex-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hrlatex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hulipsum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hustthesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hvfloat-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hvfloat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hvindex-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hvindex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hypdvips-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hypdvips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyper-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyperbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hypernat-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hypernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyperref-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyperref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyperxmp-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyperxmp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyph-utf8-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyph-utf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-afrikaans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-ancientgreek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-arabic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-armenian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-basque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-belarusian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-bulgarian-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-bulgarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-catalan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-churchslavonic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-coptic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-croatian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-czech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-danish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-dutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-english,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-esperanto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-estonian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-ethiopic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-farsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-finnish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-friulan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-galician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-georgian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-greek-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-hungarian-doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-hungarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-icelandic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-indic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-indonesian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-interlingua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-irish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-kurmanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-latin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-latvian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-lithuanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-mongolian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texlive-hyphen-norwegian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
